state,district,time,metric_type,value,source
Karnataka,Kolar,2025-10,aadhaar_demographic_update,3586,UIDAI
Karnataka,Kolar,2025-11,aadhaar_demographic_update,6556,UIDAI
Karnataka,Kolar,2025-12,aadhaar_demographic_update,7693,UIDAI
Karnataka,Kolar,2026-01,aadhaar_demographic_update,761,UIDAI
Karnataka,Koppal,2025-03,aadhaar_demographic_update,6729,UIDAI
Karnataka,Koppal,2025-04,aadhaar_demographic_update,942,UIDAI
Karnataka,Koppal,2025-05,aadhaar_demographic_update,2906,UIDAI
Karnataka,Koppal,2025-06,aadhaar_demographic_update,5991,UIDAI
Karnataka,Koppal,2025-07,aadhaar_demographic_update,3422,UIDAI
Karnataka,Koppal,2025-09,aadhaar_demographic_update,5059,UIDAI
Karnataka,Koppal,2025-10,aadhaar_demographic_update,3622,UIDAI
Karnataka,Koppal,2025-11,aadhaar_demographic_update,5819,UIDAI
Karnataka,Koppal,2025-12,aadhaar_demographic_update,7957,UIDAI
Karnataka,Koppal,2026-01,aadhaar_demographic_update,760,UIDAI
Karnataka,Mandya,2025-03,aadhaar_demographic_update,6308,UIDAI
Karnataka,Mandya,2025-04,aadhaar_demographic_update,1148,UIDAI
Karnataka,Mandya,2025-05,aadhaar_demographic_update,2206,UIDAI
Karnataka,Mandya,2025-06,aadhaar_demographic_update,2318,UIDAI
Karnataka,Mandya,2025-07,aadhaar_demographic_update,265,UIDAI
Karnataka,Mandya,2025-09,aadhaar_demographic_update,4193,UIDAI
Karnataka,Mandya,2025-10,aadhaar_demographic_update,4200,UIDAI
Karnataka,Mandya,2025-11,aadhaar_demographic_update,6581,UIDAI
Karnataka,Mandya,2025-12,aadhaar_demographic_update,7923,UIDAI
Karnataka,Mandya,2026-01,aadhaar_demographic_update,689,UIDAI
Karnataka,Mysuru,2025-03,aadhaar_demographic_update,8257,UIDAI
Karnataka,Mysuru,2025-04,aadhaar_demographic_update,3420,UIDAI
Karnataka,Mysuru,2025-05,aadhaar_demographic_update,3833,UIDAI
Karnataka,Mysuru,2025-06,aadhaar_demographic_update,2169,UIDAI
Karnataka,Mysuru,2025-07,aadhaar_demographic_update,997,UIDAI
Karnataka,Mysuru,2025-09,aadhaar_demographic_update,7636,UIDAI
Karnataka,Mysuru,2025-10,aadhaar_demographic_update,7322,UIDAI
Karnataka,Mysuru,2025-11,aadhaar_demographic_update,11914,UIDAI
Karnataka,Mysuru,2025-12,aadhaar_demographic_update,14146,UIDAI
Karnataka,Mysuru,2026-01,aadhaar_demographic_update,1308,UIDAI
Karnataka,Raichur,2025-03,aadhaar_demographic_update,7224,UIDAI
Karnataka,Raichur,2025-04,aadhaar_demographic_update,1610,UIDAI
Karnataka,Raichur,2025-05,aadhaar_demographic_update,743,UIDAI
Karnataka,Raichur,2025-06,aadhaar_demographic_update,2422,UIDAI
Karnataka,Raichur,2025-07,aadhaar_demographic_update,6130,UIDAI
Karnataka,Raichur,2025-09,aadhaar_demographic_update,6577,UIDAI
Karnataka,Raichur,2025-10,aadhaar_demographic_update,5534,UIDAI
Karnataka,Raichur,2025-11,aadhaar_demographic_update,7249,UIDAI
Karnataka,Raichur,2025-12,aadhaar_demographic_update,10850,UIDAI
Karnataka,Raichur,2026-01,aadhaar_demographic_update,1160,UIDAI
Karnataka,Ramanagar,2025-03,aadhaar_demographic_update,3869,UIDAI
Karnataka,Ramanagar,2025-04,aadhaar_demographic_update,395,UIDAI
Karnataka,Ramanagar,2025-05,aadhaar_demographic_update,6064,UIDAI
Karnataka,Ramanagar,2025-06,aadhaar_demographic_update,824,UIDAI
Karnataka,Ramanagar,2025-07,aadhaar_demographic_update,3220,UIDAI
Karnataka,Ramanagar,2025-09,aadhaar_demographic_update,3214,UIDAI
Karnataka,Ramanagar,2025-10,aadhaar_demographic_update,3012,UIDAI
Karnataka,Ramanagar,2025-11,aadhaar_demographic_update,4048,UIDAI
Karnataka,Ramanagar,2025-12,aadhaar_demographic_update,5941,UIDAI
Karnataka,Ramanagar,2026-01,aadhaar_demographic_update,792,UIDAI
Karnataka,Shimoga,2025-03,aadhaar_demographic_update,1592,UIDAI
Karnataka,Shimoga,2025-09,aadhaar_demographic_update,3183,UIDAI
Karnataka,Shimoga,2025-10,aadhaar_demographic_update,2316,UIDAI
Karnataka,Shimoga,2025-11,aadhaar_demographic_update,3766,UIDAI
Karnataka,Shimoga,2025-12,aadhaar_demographic_update,4208,UIDAI
Karnataka,Shimoga,2026-01,aadhaar_demographic_update,352,UIDAI
Karnataka,Shivamogga,2025-03,aadhaar_demographic_update,3090,UIDAI
Karnataka,Shivamogga,2025-04,aadhaar_demographic_update,1404,UIDAI
Karnataka,Shivamogga,2025-05,aadhaar_demographic_update,1264,UIDAI
Karnataka,Shivamogga,2025-09,aadhaar_demographic_update,2734,UIDAI
Karnataka,Shivamogga,2025-10,aadhaar_demographic_update,2606,UIDAI
Karnataka,Shivamogga,2025-11,aadhaar_demographic_update,4446,UIDAI
Karnataka,Shivamogga,2025-12,aadhaar_demographic_update,5103,UIDAI
Karnataka,Shivamogga,2026-01,aadhaar_demographic_update,432,UIDAI
Karnataka,Tumakuru,2025-03,aadhaar_demographic_update,7161,UIDAI
Karnataka,Tumakuru,2025-04,aadhaar_demographic_update,1073,UIDAI
Karnataka,Tumakuru,2025-05,aadhaar_demographic_update,878,UIDAI
Karnataka,Tumakuru,2025-06,aadhaar_demographic_update,1449,UIDAI
Karnataka,Tumakuru,2025-07,aadhaar_demographic_update,342,UIDAI
Karnataka,Tumakuru,2025-09,aadhaar_demographic_update,2846,UIDAI
Karnataka,Tumakuru,2025-10,aadhaar_demographic_update,3196,UIDAI
Karnataka,Tumakuru,2025-11,aadhaar_demographic_update,4961,UIDAI
Karnataka,Tumakuru,2025-12,aadhaar_demographic_update,6543,UIDAI
Karnataka,Tumakuru,2026-01,aadhaar_demographic_update,638,UIDAI
Karnataka,Tumkur,2025-03,aadhaar_demographic_update,3210,UIDAI
Karnataka,Tumkur,2025-09,aadhaar_demographic_update,3977,UIDAI
Karnataka,Tumkur,2025-10,aadhaar_demographic_update,3929,UIDAI
Karnataka,Tumkur,2025-11,aadhaar_demographic_update,5260,UIDAI
Karnataka,Tumkur,2025-12,aadhaar_demographic_update,7195,UIDAI
Karnataka,Tumkur,2026-01,aadhaar_demographic_update,597,UIDAI
Karnataka,Udupi,2025-03,aadhaar_demographic_update,4927,UIDAI
Karnataka,Udupi,2025-04,aadhaar_demographic_update,155,UIDAI
Karnataka,Udupi,2025-09,aadhaar_demographic_update,4241,UIDAI
Karnataka,Udupi,2025-10,aadhaar_demographic_update,4329,UIDAI
Karnataka,Udupi,2025-11,aadhaar_demographic_update,6072,UIDAI
Karnataka,Udupi,2025-12,aadhaar_demographic_update,6961,UIDAI
Karnataka,Udupi,2026-01,aadhaar_demographic_update,669,UIDAI
Karnataka,Uttara Kannada,2025-03,aadhaar_demographic_update,6507,UIDAI
Karnataka,Uttara Kannada,2025-04,aadhaar_demographic_update,519,UIDAI
Karnataka,Uttara Kannada,2025-05,aadhaar_demographic_update,1275,UIDAI
Karnataka,Uttara Kannada,2025-07,aadhaar_demographic_update,682,UIDAI
Karnataka,Uttara Kannada,2025-09,aadhaar_demographic_update,4427,UIDAI
Karnataka,Uttara Kannada,2025-10,aadhaar_demographic_update,4164,UIDAI
Karnataka,Uttara Kannada,2025-11,aadhaar_demographic_update,5987,UIDAI
Karnataka,Uttara Kannada,2025-12,aadhaar_demographic_update,7409,UIDAI
Karnataka,Uttara Kannada,2026-01,aadhaar_demographic_update,773,UIDAI
Karnataka,Vijayanagara,2025-03,aadhaar_demographic_update,2542,UIDAI
Karnataka,Vijayanagara,2025-06,aadhaar_demographic_update,402,UIDAI
Karnataka,Vijayanagara,2025-09,aadhaar_demographic_update,1980,UIDAI
Karnataka,Vijayanagara,2025-10,aadhaar_demographic_update,1748,UIDAI
Karnataka,Vijayanagara,2025-11,aadhaar_demographic_update,3007,UIDAI
Karnataka,Vijayanagara,2025-12,aadhaar_demographic_update,3723,UIDAI
Karnataka,Vijayanagara,2026-01,aadhaar_demographic_update,327,UIDAI
Karnataka,Vijayapura,2025-03,aadhaar_demographic_update,7444,UIDAI
Karnataka,Vijayapura,2025-04,aadhaar_demographic_update,440,UIDAI
Karnataka,Vijayapura,2025-05,aadhaar_demographic_update,595,UIDAI
Karnataka,Vijayapura,2025-06,aadhaar_demographic_update,716,UIDAI
Karnataka,Vijayapura,2025-07,aadhaar_demographic_update,499,UIDAI
Karnataka,Vijayapura,2025-09,aadhaar_demographic_update,4094,UIDAI
Karnataka,Vijayapura,2025-10,aadhaar_demographic_update,3622,UIDAI
Karnataka,Vijayapura,2025-11,aadhaar_demographic_update,5813,UIDAI
Karnataka,Vijayapura,2025-12,aadhaar_demographic_update,7359,UIDAI
Karnataka,Vijayapura,2026-01,aadhaar_demographic_update,743,UIDAI
Karnataka,Yadgir,2025-03,aadhaar_demographic_update,5825,UIDAI
Karnataka,Yadgir,2025-05,aadhaar_demographic_update,1626,UIDAI
Karnataka,Yadgir,2025-06,aadhaar_demographic_update,1684,UIDAI
Karnataka,Yadgir,2025-07,aadhaar_demographic_update,741,UIDAI
Karnataka,Yadgir,2025-09,aadhaar_demographic_update,3923,UIDAI
Karnataka,Yadgir,2025-10,aadhaar_demographic_update,3405,UIDAI
Karnataka,Yadgir,2025-11,aadhaar_demographic_update,4668,UIDAI
Karnataka,Yadgir,2025-12,aadhaar_demographic_update,6305,UIDAI
Karnataka,Yadgir,2026-01,aadhaar_demographic_update,678,UIDAI
Karnataka,yadgir,2025-09,aadhaar_demographic_update,445,UIDAI
Karnataka,yadgir,2025-10,aadhaar_demographic_update,407,UIDAI
Karnataka,yadgir,2025-11,aadhaar_demographic_update,649,UIDAI
Karnataka,yadgir,2025-12,aadhaar_demographic_update,907,UIDAI
Karnataka,yadgir,2026-01,aadhaar_demographic_update,63,UIDAI
